school_code,county,pub_priv,district,city,school_name,enrollment,utd_num,utd_per,cond_num,cond_per,pme_num,pme_per,pbe_num,pbe_per,p,q,r,s,t,u,v,w,x,y,z,aa,ab,ac,ad,ae,af,herd,field34,field35,field36,field37,field38,field39,field40,field41,field42,field43,CDSCode,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,Website,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Latitude,Longitude,AdmFName1,AdmLName1,AdmEmail1,AdmFName2,AdmLName2,AdmEmail2,AdmFName3,AdmLName3,AdmEmail3,LastUpdate,school_code
6038673,SAN DIEGO,PUBLIC,LEMON GROVE,LA MESA,VISTA LA MESA ACADEMY,111,98,88,12,11,0,0,1,1,1,1,0,0,0,0,102,92,99,89,102,92,106,96,109,98,Y,Yes,,,,,,,,,,,37682056038673,0621330,02556,Active,San Diego,Lemon Grove,Vista La Mesa Academy,3900 Violet Street,3900 Violet St.,La Mesa,91941-7542,CA,3900 Violet Street,3900 Violet St.,La Mesa,91941-7542,CA,(619) 825-5645,,,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-8,K-8,N,32.748456,-117.04497,Bonita,DeAmicis,bdeamic@lgsd.k12.ca.us,,,,,,,6/18/2015,6038673
0127068,SAN DIEGO,PUBLIC,MOUNTAIN EMPIRE UNIFIED,SAN DIEGO,ACADEMY OF ARTS AND SCIENCES: DEL MAR ELEMENTARY -K-5-,14,8,57,0,0,0,0,6,43,0,0,6,43,0,0,8,57,8,57,8,57,8,57,8,57,Y,Yes,,,,,,,,,,,37682130127068,0626100,13068,Active,San Diego,Mountain Empire Unified,Academy of Arts and Sciences: Del Mar Elementary (K-5),850 Hampshire Road Suite C,850 Hampshire Rd. Ste. C,Thousand Oaks,91361-2851,CA,850 Hampshire Road Suite C,850 Hampshire Rd. Ste. C,Thousand Oaks,91361-2851,CA,(855) 937-4227,,www.aascalifornia.org,8/15/2012,,Y,1452,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,F,34.155695,-118.83089,JJ,Lewis,jj.lewis@aascalifornia.org,,,,,,,5/10/2016,0127068
6038681,SAN DIEGO,PUBLIC,MOUNTAIN EMPIRE UNIFIED,CAMPO,CAMPO ELEMENTARY,60,58,97,1,2,0,0,1,2,0,0,1,2,0,0,59,98,59,98,58,97,59,98,59,98,Y,Yes,,,,,,,,,,,37682136038681,0626100,03900,Active,San Diego,Mountain Empire Unified,Campo Elementary,1654 Buckman Springs Road,1654 Buckman Springs Rd.,Campo,91906-2004,CA,1654 Buckman Springs Road,1654 Buckman Springs Rd.,Campo,91906-2004,CA,(619) 478-5583,,www.meusd.k12.ca.us,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-8,K-8,N,32.643626,-116.48561,Mona,Noren,mona.noren@meusd.k12.ca.us,,,,,,,8/26/2015,6038681
6085054,SAN DIEGO,PUBLIC,MOUNTAIN EMPIRE UNIFIED,BOULEVARD,CLOVER FLAT ELEMENTARY,25,24,96,0,0,0,0,1,4,1,4,0,0,0,0,24,96,24,96,24,96,24,96,24,96,Y,Yes,,,,,,,,,,,37682136085054,0626100,03901,Active,San Diego,Mountain Empire Unified,Clover Flat Elementary,39639 Old Highway 80,39639 Old Highway 80,Boulevard,91905-9733,CA,39639 Old Highway 80,39639 Old Highway 80,Boulevard,91905-9733,CA,(619) 766-4655,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,32.668361,-116.29589,Christi,Martelli,christi.martelli@meusd.k12.ca.us,,,,,,,6/18/2015,6085054
0129668,SAN DIEGO,PUBLIC,MOUNTAIN EMPIRE UNIFIED,SAN MARCOS,COUNTY COLLABORATIVE CHARTER,24,8,33,4,17,0,0,12,50,5,21,7,29,0,0,10,42,11,46,11,46,10,42,10,42,Y,Yes,,,,,,,,,,,37682130129668,0626100,13837,Active,San Diego,Mountain Empire Unified,County Collaborative Charter,3291 Buckman Springs Road,3291 Buckman Springs Rd.,Pine Valley,91962-4003,CA,"1782 La Costa Meadows Drive, Ste 102","1782 La Costa Meadows Drive, Ste 102",San Marcos,92078,CA,(760) 494-9646,,,7/1/2014,,Y,1628,Directly funded,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,K-12,K-12,P,32.734352,-116.49294,Ryan,Woodard,rwoodard@cccs.education,,,,,,,5/10/2016,0129668
6038699,SAN DIEGO,PUBLIC,MOUNTAIN EMPIRE UNIFIED,DESCANSO,DESCANSO ELEMENTARY,38,37,97,0,0,0,0,1,3,1,3,0,0,0,0,37,97,37,97,37,97,37,97,37,97,Y,Yes,,,,,,,,,,,37682136038699,0626100,03902,Active,San Diego,Mountain Empire Unified,Descanso Elementary,24842 Viejas Boulevard,24842 Viejas Blvd.,Descanso,91916-9757,CA,24842 Viejas Boulevard,24842 Viejas Blvd.,Descanso,91916-9757,CA,(619) 445-2126,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,32.858654,-116.61341,Donna,Burton,dburton@meusd.k12.ca.us,,,,,,,6/18/2015,6038699
6097190,SAN DIEGO,PUBLIC,MOUNTAIN EMPIRE UNIFIED,POTRERO,POTRERO ELEMENTARY,34,33,97,0,0,0,0,1,3,0,0,1,3,0,0,33,97,33,97,33,97,33,97,33,97,Y,Yes,,,,,,,,,,,37682136097190,0626100,03909,Active,San Diego,Mountain Empire Unified,Potrero Elementary,24875 Potrero Valley Road,24875 Potrero Valley Rd.,Potrero,91963-4110,CA,24875 Potrero Valley Road,24875 Potrero Valley Rd.,Potrero,91963-4110,CA,(619) 478-5930,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-8,K-8,N,32.610058,-116.61330,Cheryl,Lugo,clugo@meusd.net,,,,,,,6/18/2015,6097190
0132621,SAN DIEGO,PUBLIC,NATIONAL ELEMENTARY,NATIONAL CITY,BEACON CLASSICAL ACADEMY NATIONAL CITY,36,35,97,0,0,0,0,1,3,0,0,1,3,0,0,35,97,35,97,35,97,35,97,35,97,Y,Yes,,,,,,,,,,,37682210132621,0626670,,Active,San Diego,National Elementary,Beacon Classical Academy National City,2400 Euclid Avenue,2400 Euclid Ave.,National City,91950-7715,CA,2400 Euclid Avenue,2400 Euclid Ave.,National City,91950-7715,CA,(619) 267-5500,,www.beaconclassical.com,7/27/2015,,Y,1749,Directly funded,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,32.667861,-117.07766,Alma,Van Nice,avannice@beaconclassical.com,,,,,,,7/24/2015,0132621
6038731,SAN DIEGO,PUBLIC,NATIONAL ELEMENTARY,NATIONAL CITY,CENTRAL ELEMENTARY,101,99,98,2,2,0,0,0,0,0,0,0,0,0,0,99,98,100,99,99,98,101,100,101,100,Y,No,,,,,,,,,,,37682216038731,0626670,04042,Active,San Diego,National Elementary,Central Elementary,933 E Avenue,933 E Ave.,National City,91950-3416,CA,933 E Avenue,933 E Ave.,National City,91950-3416,CA,(619) 336-7400,,,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,32.676133,-117.10130,Leticia,Hernandez,l.hernandez@national.k12.ca.us,,,,,,,1/25/2016,6038731
6038749,SAN DIEGO,PUBLIC,NATIONAL ELEMENTARY,NATIONAL CITY,EL TOYON ELEMENTARY,75,74,99,1,1,0,0,0,0,0,0,0,0,0,0,74,99,74,99,74,99,75,100,75,100,Y,No,,,,,,,,,,,37682216038749,0626670,04043,Active,San Diego,National Elementary,El Toyon Elementary,2000 East Division Street,2000 East Division St.,National City,91950-1823,CA,2000 East Division Street,2000 East Division St.,National City,91950-1823,CA,(619) 336-8000,,,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,32.688436,-117.08889,Will,Mellman,will.mellman@national.k12.ca.us,,,,,,,1/25/2016,6038749
0101360,SAN DIEGO,PUBLIC,NATIONAL ELEMENTARY,NATIONAL CITY,INTEGRITY CHARTER,40,38,95,0,0,0,0,2,5,2,5,0,0,0,0,38,95,38,95,38,95,38,95,38,95,Y,Yes,,,,,,,,,,,37682210101360,0626670,11237,Active,San Diego,National Elementary,Integrity Charter,701 National City Boulevard,701 National City Blvd.,National City,91950-1123,CA,701 National City Boulevard,701 National City Blvd.,National City,91950-1123,CA,(619) 336-0808,201,,9/2/2003,,Y,0553,Directly funded,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,32.676262,-117.10704,Susie,Fahey,sfahey@integritycharterschool.net,,,,,,,1/27/2016,0101360
6038764,SAN DIEGO,PUBLIC,NATIONAL ELEMENTARY,NATIONAL CITY,IRA HARBISON,92,90,98,1,1,1,1,0,0,0,0,0,0,0,0,90,98,90,98,90,98,91,99,91,99,Y,No,,,,,,,,,,,37682216038764,0626670,04044,Active,San Diego,National Elementary,Ira Harbison,3235 East Eighth Street,3235 East Eighth St.,National City,91950-3116,CA,3235 East Eighth Street,3235 East Eighth St.,National City,91950-3116,CA,(619) 336-8200,,,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,32.685244,-117.07364,Elena,De La Rosa,elena.delarosa@national.k12.ca.us,,,,,,,6/18/2015,6038764
6038756,SAN DIEGO,PUBLIC,NATIONAL ELEMENTARY,NATIONAL CITY,JOHN A. OTIS ELEMENTARY,80,79,99,1,1,0,0,0,0,0,0,0,0,0,0,79,99,79,99,80,100,80,100,80,100,Y,No,,,,,,,,,,,37682216038756,0626670,04049,Active,San Diego,National Elementary,John A. Otis Elementary,621 East 18th Street,621 East 18th St.,National City,91950-4630,CA,621 East 18th Street,621 East 18th St.,National City,91950-4630,CA,(619) 336-8800,,,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,32.669036,-117.09720,Felipe,De La Pe�a,felipe.delapena@national.k12.ca.us,,,,,,,1/25/2016,6038756
6038772,SAN DIEGO,PUBLIC,NATIONAL ELEMENTARY,NATIONAL CITY,KIMBALL,62,61,98,1,2,0,0,0,0,0,0,0,0,0,0,61,98,62,100,62,100,62,100,62,100,Y,No,,,,,,,,,,,37682216038772,0626670,04045,Active,San Diego,National Elementary,Kimball,302 West 18th Street,302 West 18th St.,National City,91950-5526,CA,302 West 18th Street,302 West 18th St.,National City,91950-5526,CA,(619) 336-8300,,,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,32.666367,-117.10637,Sonia,Ruan,sonia.ruan@national.k12.ca.us,,,,,,,6/18/2015,6038772
6038780,SAN DIEGO,PUBLIC,NATIONAL ELEMENTARY,NATIONAL CITY,LAS PALMAS,100,99,99,1,1,0,0,0,0,0,0,0,0,0,0,100,100,100,100,99,99,100,100,100,100,Y,No,,,,,,,,,,,37682216038780,0626670,04046,Active,San Diego,National Elementary,Las Palmas,1900 East 18th Street,1900 East 18th St.,National City,91950-5013,CA,1900 East 18th Street,1900 East 18th St.,National City,91950-5013,CA,(619) 336-8500,,,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,32.672498,-117.08437,Steven,Sanchez,steve.sanchez@national.k12.ca.us,,,,,,,6/18/2015,6038780
6038798,SAN DIEGO,PUBLIC,NATIONAL ELEMENTARY,NATIONAL CITY,LINCOLN ACRES,106,105,99,1,1,0,0,0,0,0,0,0,0,0,0,106,100,105,99,106,100,106,100,106,100,Y,No,,,,,,,,,,,37682216038798,0626670,04047,Active,San Diego,National Elementary,Lincoln Acres,2200 Lanoitan Avenue,2200 Lanoitan Ave.,National City,91950-6298,CA,2200 Lanoitan Avenue,2200 Lanoitan Ave.,National City,91950-6298,CA,(619) 336-8600,,,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-6,K-6,N,32.671255,-117.07569,Luz,Vicario,luz.vicario@national.k12.ca.us,,,,,,,1/25/2016,6038798
6038806,SAN DIEGO,PUBLIC,NATIONAL ELEMENTARY,NATIONAL CITY,OLIVEWOOD,128,125,98,2,2,0,0,1,1,1,1,0,0,0,0,126,98,125,98,127,99,126,98,127,99,Y,Yes,,,,,,,,,,,37682216038806,0626670,04048,Active,San Diego,National Elementary,Olivewood,2505 F Avenue,2505 F Ave.,National City,91950-7017,CA,2505 F Avenue,2505 F Ave.,National City,91950-7017,CA,(619) 336-8700,,,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,32.662903,-117.09498,Beverly,Hayes,beverly.hayes@national.k12.ca.us,,,,,,,6/18/2015,6038806
6038814,SAN DIEGO,PUBLIC,NATIONAL ELEMENTARY,NATIONAL CITY,PALMER WAY,112,111,99,1,1,0,0,0,0,0,0,0,0,0,0,112,100,112,100,111,99,112,100,112,100,Y,No,,,,,,,,,,,37682216038814,0626670,04050,Active,San Diego,National Elementary,Palmer Way,2900 Palmer Street,2900 Palmer St.,National City,91950-5251,CA,2900 Palmer Street,2900 Palmer St.,National City,91950-5251,CA,(619) 336-8900,,,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,32.679585,-117.07477,Alfonso,Denegri,alfonso.denegri@national.k12.ca.us,,,,,,,6/18/2015,6038814
6108559,SAN DIEGO,PUBLIC,NATIONAL ELEMENTARY,NATIONAL CITY,RANCHO DE LA NACION,70,67,96,3,4,0,0,0,0,0,0,0,0,0,0,67,96,67,96,67,96,69,99,69,99,Y,No,,,,,,,,,,,37682216108559,0626670,09590,Active,San Diego,National Elementary,Rancho de la Nacion,1830 East Division Street,1830 East Division St.,National City,91950-1850,CA,1830 East Division Street,1830 East Division St.,National City,91950-1850,CA,(619) 336-8100,,,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,32.687964,-117.09059,Deborah,Hernandez,d.hernandez@national.k12.ca.us,,,,,,,1/25/2016,6108559
6108211,SAN DIEGO,PUBLIC,OCEANSIDE UNIFIED,OCEANSIDE,CHRISTA MCAULIFFE ELEMENTARY,121,114,94,4,3,0,0,3,2,3,2,0,0,0,0,115,95,115,95,118,98,116,96,118,98,Y,Yes,,,,,,,,,,,37735696108211,0628250,09597,Active,San Diego,Oceanside Unified,Christa McAuliffe Elementary,3701 Kelton Drive,3701 Kelton Dr.,Oceanside,92056-6311,CA,3701 Kelton Drive,3701 Kelton Dr.,Oceanside,92056-6311,CA,(760) 901-8400,,http://mcauliffe.oside.us/,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,33.200502,-117.30626,Bob,Rowe,bob.rowe@oside.us,,,,,,,6/18/2015,6108211
0101071,SAN DIEGO,PUBLIC,OCEANSIDE UNIFIED,OCEANSIDE,COASTAL ACADEMY,179,95,53,17,10,0,0,67,37,26,15,41,23,0,0,97,54,97,54,97,54,100,56,97,54,Y,Yes,,,,,,,,,,,37735690101071,0628250,11265,Active,San Diego,Oceanside Unified,Coastal Academy,4096 Calle Platino,4096 Calle Platino,Oceanside,92056-5805,CA,318 W Valley Parkway,318 W Valley Pkwy.,Escondido,92025,CA,(760) 631-4020,,www.classicalacademy.com/,8/22/2003,,Y,0516,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,P,33.207747,-117.29192,Marcy,Cashin,mcashin@classicalacademy.com,,,,,,,6/18/2015,0101071
6088991,SAN DIEGO,PUBLIC,OCEANSIDE UNIFIED,OCEANSIDE,DEL RIO ELEMENTARY,80,79,99,1,1,0,0,0,0,0,0,0,0,0,0,80,100,80,100,79,99,80,100,80,100,Y,No,,,,,,,,,,,37735696088991,0628250,04357,Active,San Diego,Oceanside Unified,Del Rio Elementary,5200 North River Road,5200 North River Rd.,Oceanside,92057-3811,CA,5200 North River Road,5200 North River Rd.,Oceanside,92057-3811,CA,(760) 901-7300,,http://delrio.oside.us/,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,33.255349,-117.29486,Kimo,Marquardt,kimo.marquardt@oside.us,,,,,,,6/18/2015,6088991
6069108,SAN DIEGO,PUBLIC,OCEANSIDE UNIFIED,OCEANSIDE,E. G. GARRISON ELEMENTARY,74,73,99,1,1,0,0,0,0,0,0,0,0,0,0,74,100,74,100,73,99,74,100,74,100,Y,No,,,,,,,,,,,37735696069108,0628250,04359,Active,San Diego,Oceanside Unified,E. G. Garrison Elementary,333 Garrison Drive,333 Garrison Dr.,Oceanside,92054-4733,CA,333 Garrison Drive,333 Garrison Dr.,Oceanside,92054-4733,CA,(760) 901-7600,,http://garrison.oside.us/,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,33.207372,-117.33492,Fausto,Barragan,fausto.barragan@oside.us,,,,,,,6/18/2015,6069108
6109995,SAN DIEGO,PUBLIC,OCEANSIDE UNIFIED,OCEANSIDE,IVEY RANCH ELEMENTARY,108,104,96,0,0,1,1,3,3,2,2,1,1,0,0,104,96,104,96,104,96,104,96,104,96,Y,Yes,,,,,,,,,,,37735696109995,0628250,10311,Active,San Diego,Oceanside Unified,Ivey Ranch Elementary,4275 Via Rancho Road,4275 Via Rancho Rd.,Oceanside,92057-8534,CA,4275 Via Rancho Road,4275 Via Rancho Rd.,Oceanside,92057-8534,CA,(760) 966-4800,,http://ivey.oside.us/,9/10/1991,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,33.219404,-117.30103,Dieter,Swank,dieter.swank@oside.us,,,,,,,9/2/2015,6109995
6038848,SAN DIEGO,PUBLIC,OCEANSIDE UNIFIED,OCEANSIDE,LAUREL ELEMENTARY,98,96,98,0,0,1,1,1,1,0,0,1,1,0,0,96,98,96,98,96,98,96,98,96,98,Y,Yes,,,,,,,,,,,37735696038848,0628250,04362,Active,San Diego,Oceanside Unified,Laurel Elementary,1410 Laurel Street,1410 Laurel St.,Oceanside,92058-2217,CA,1410 Laurel Street,1410 Laurel St.,Oceanside,92058-2217,CA,(760) 966-4200,,www.laurel.oside.us/,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,33.207375,-117.37345,Freddie,Chavarria,freddie.chavarria@oside.us,,,,,,,6/18/2015,6038848
6038855,SAN DIEGO,PUBLIC,OCEANSIDE UNIFIED,OCEANSIDE,LIBBY ELEMENTARY,103,101,98,2,2,0,0,0,0,0,0,0,0,0,0,102,99,101,98,103,100,103,100,103,100,Y,No,,,,,,,,,,,37735696038855,0628250,04363,Active,San Diego,Oceanside Unified,Libby Elementary,423 West Redondo Drive,423 West Redondo Dr.,Oceanside,92057-4316,CA,423 West Redondo Drive,423 West Redondo Dr.,Oceanside,92057-4316,CA,(760) 967-7000,,http://libby.oside.us/,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,33.251715,-117.30467,Cesar,Mora,cesar.mora@oside.us,,,,,,,6/18/2015,6038855
0113514,SAN DIEGO,PUBLIC,OCEANSIDE UNIFIED,OCEANSIDE,LOUISE FOUSSAT ELEMENTARY,130,128,98,0,0,1,1,1,1,0,0,1,1,0,0,128,98,128,98,128,98,128,98,128,98,Y,Yes,,,,,,,,,,,37735690113514,0628250,12011,Active,San Diego,Oceanside Unified,Louise Foussat Elementary,3800 Pala Road,3800 Pala Rd.,Oceanside,92058-0678,CA,3800 Pala Road,3800 Pala Rd.,Oceanside,92058-0678,CA,(760) 721-2200,,http://foussat.oside.us/,8/27/2007,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,33.237973,-117.32914,Frank,Balanon,fbalanon@oside.k12.ca.us,,,,,,,6/18/2015,0113514
6038871,SAN DIEGO,PUBLIC,OCEANSIDE UNIFIED,OCEANSIDE,MISSION ELEMENTARY,102,101,99,0,0,0,0,1,1,1,1,0,0,0,0,101,99,101,99,101,99,101,99,101,99,Y,Yes,,,,,,,,,,,37735696038871,0628250,04365,Active,San Diego,Oceanside Unified,Mission Elementary,2100 Mission Avenue,2100 Mission Ave.,Oceanside,92058-2327,CA,2100 Mission Avenue,2100 Mission Ave.,Oceanside,92058-2327,CA,(760) 966-8700,,http://mission.oside.us/,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,33.205741,-117.36293,Glenda,Cuevas,glenda.cuevas@oside.us,,,,,,,6/18/2015,6038871
6119713,SAN DIEGO,PUBLIC,OCEANSIDE UNIFIED,OCEANSIDE,NICHOLS ELEMENTARY,119,117,98,0,0,0,0,2,2,2,2,0,0,0,0,117,98,117,98,117,98,117,98,117,98,Y,Yes,,,,,,,,,,,37735696119713,0628250,10645,Active,San Diego,Oceanside Unified,Nichols Elementary,4250 Old Grove Road,4250 Old Grove Rd.,Oceanside,92057-6539,CA,4250 Old Grove Road,4250 Old Grove Rd.,Oceanside,92057-6539,CA,(760) 435-7400,,http://nichols.oside.us/,8/1/2002,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,33.238070,-117.31559,Traci,Galloway,traci.galloway@oside.us,,,,,,,9/2/2015,6119713
6038889,SAN DIEGO,PUBLIC,OCEANSIDE UNIFIED,OCEANSIDE,NORTH TERRACE ELEMENTARY,132,127,96,0,0,0,0,5,4,5,4,0,0,0,0,127,96,127,96,127,96,127,96,127,96,Y,Yes,,,,,,,,,,,37735696038889,0628250,04366,Active,San Diego,Oceanside Unified,North Terrace Elementary,141 Santa Rosa Drive,141 Santa Rosa Dr.,Oceanside,92058-6880,CA,141 Santa Rosa Drive,141 Santa Rosa Dr.,Oceanside,92058-6880,CA,(760) 901-7500,,http://nt.oside.us/,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,33.219150,-117.38004,Art,Carrasco,art.carrasco@oside.us,,,,,,,6/18/2015,6038889
6038897,SAN DIEGO,PUBLIC,OCEANSIDE UNIFIED,OCEANSIDE,PALMQUIST ELEMENTARY,119,115,97,0,0,0,0,4,3,2,2,2,2,0,0,115,97,115,97,115,97,115,97,115,97,Y,Yes,,,,,,,,,,,37735696038897,0628250,04370,Active,San Diego,Oceanside Unified,Palmquist Elementary,1999 California Street,1999 California St.,Oceanside,92054-5685,CA,1999 California Street,1999 California St.,Oceanside,92054-5685,CA,(760) 901-8500,,www.palmquist.oside.us/,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,33.189628,-117.34938,Vicki,Gravlin,vicki.gravlin@oside.us,,,,,,,6/18/2015,6038897
6106546,SAN DIEGO,PUBLIC,OCEANSIDE UNIFIED,OCEANSIDE,REYNOLDS ELEMENTARY,136,132,97,2,1,0,0,1,1,1,1,0,0,1,1,134,99,133,98,133,98,134,99,134,99,Y,Yes,,,,,,,,,,,37735696106546,0628250,09169,Active,San Diego,Oceanside Unified,Reynolds Elementary,4575 Douglas Drive,4575 Douglas Dr.,Oceanside,92057-4228,CA,4575 Douglas Drive,4575 Douglas Dr.,Oceanside,92057-4228,CA,(760) 901-7200,,www.reynolds.oside.us/,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,33.255862,-117.31440,Gina,Zyburt,gina.zyburt@oside.us,,,,,,,6/18/2015,6106546
6038905,SAN DIEGO,PUBLIC,OCEANSIDE UNIFIED,OCEANSIDE,SAN LUIS REY ELEMENTARY,75,71,95,1,1,0,0,1,1,1,1,0,0,2,3,72,96,72,96,71,95,72,96,72,96,Y,Yes,,,,,,,,,,,37735696038905,0628250,04371,Active,San Diego,Oceanside Unified,San Luis Rey Elementary,3535 Hacienda Drive,3535 Hacienda Dr.,Oceanside,92054-3854,CA,3535 Hacienda Drive,3535 Hacienda Dr.,Oceanside,92054-3854,CA,(760) 721-2300,,www.slr.oside.us/,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,33.219659,-117.33620,Christy,Dayhoff,christy.dayhoff@oside.us,,,,,,,6/18/2015,6038905
6038913,SAN DIEGO,PUBLIC,OCEANSIDE UNIFIED,OCEANSIDE,SANTA MARGARITA ELEMENTARY,117,110,94,5,4,1,1,1,1,0,0,1,1,0,0,113,97,114,97,110,94,112,96,115,98,Y,Yes,,,,,,,,,,,37735696038913,0628250,04373,Active,San Diego,Oceanside Unified,Santa Margarita Elementary,1 Carnes Road,1 Carnes Rd.,Oceanside,92058-6699,CA,1 Carnes Road,1 Carnes Rd.,Oceanside,92058-6699,CA,(760) 901-7900,,http://smarg.oside.us/,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,33.230925,-117.37907,Jessica,Poumele,jessica.poumele@oside.us,,,,,,,9/2/2015,6038913
6038921,SAN DIEGO,PUBLIC,OCEANSIDE UNIFIED,OCEANSIDE,SOUTH OCEANSIDE ELEMENTARY,121,111,92,6,5,0,0,4,3,1,1,3,2,0,0,116,96,117,97,115,95,112,93,116,96,Y,Yes,,,,,,,,,,,37735696038921,0628250,04374,Active,San Diego,Oceanside Unified,South Oceanside Elementary,1806 South Horne Street,1806 South Horne St.,Oceanside,92054-6017,CA,1806 South Horne Street,1806 South Horne St.,Oceanside,92054-6017,CA,(760) 435-2100,,http://southo.oside.us/,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,33.177487,-117.35807,David,Morrow,david.morrow@oside.us,,,,,,,3/14/2016,6038921
6115299,SAN DIEGO,PUBLIC,OCEANSIDE UNIFIED,OCEANSIDE,STUART MESA ELEMENTARY,114,112,98,1,1,0,0,1,1,0,0,1,1,0,0,112,98,113,99,113,99,113,99,113,99,Y,Yes,,,,,,,,,,,37735696115299,0628250,07717,Active,San Diego,Oceanside Unified,Stuart Mesa Elementary,100 Yamanaka Way,100 Yamanaka Way,Oceanside,92058-8016,CA,100 Yamanaka Way,100 Yamanaka Way,Oceanside,92058-8016,CA,(760) 901-7700,,www.smesa.oside.us/,9/8/1998,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,33.254199,-117.40995,Justin,Kern,justin.kern@oside.us,,,,,,,6/18/2015,6115299
